Ano;Região;UF;Município;Código Município IBGE;CNPJ Município/SEDUC;Nome Escola;Código Escola;Rede Atendimento;Quantidade Alunos;CNPJ Executora;Nome Executora;Programa;Destinação;Valor Custeio;Valor Capital;Valor Total;Data da Ord. de Pagamento
2021;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC MARIA FERREIRA DO VALE;12029807;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;541;'08880378000139;CONSELHO ESCOLAR EDUCAR PARA O FUTURO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC JULIA MARIA DE SANTANA AMORIM;12030104;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;274;'11122817000159;CONSELHO ESCOLAR JULIA MARIA DE SANTANA AMORIM;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;09/12/2021
2021;NORTE;AC;JORDAO;1200328;'04033254000167;ESC JAIRO DE FIGUEIREDO MELO;12030155;ADMINISTRAÇÃO PÚBLICA ESTADUAL;436;'10188687000194;COMITE EXECUTIVO JAIRO DE FIGUEIREDO MELO;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PRINCESA DA FLORESTA;12030210;ADMINISTRAÇÃO PÚBLICA ESTADUAL;127;'21318133000180;COMITE EXECUTIVO PRINCESA DA FLORESTA;PDDE EQUIDADE;Agua 2019;22400;5600;28000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PRINCESA DA FLORESTA;12030210;ADMINISTRAÇÃO PÚBLICA ESTADUAL;127;'21318133000180;COMITE EXECUTIVO PRINCESA DA FLORESTA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;17/09/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC MARIA ADEIZA RODRIGUES PEREIRA;12030449;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;294;'20043567000152;CONSELHO ESCOLAR MARIA ADEIZA RODRIGUES PEREIRA;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;24/09/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC VALDERI JOSE DO VALE DA SILVA;12030848;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;90;'20508188000190;CONSELHO ESCOLAR VALDERI JOSE DO VALE DA SILVA;PDDE EQUIDADE;Agua 2020;22400;5600;28000;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC LAURO CAVALCANTE DE ANDRADE;12031330;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;331;'38007794000198;CONSELHO ESCOLAR IRMA MARIA CAROLINE;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;14/10/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC OSCAR ALVES JUCA;12031712;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;61;'21165111000128;CONSELHO ESCOLAR OSCAR ALVES JUCA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;11/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC JOSE BERNARDO PINHEIRO;12031801;ADMINISTRAÇÃO PÚBLICA ESTADUAL;17;'27311176000110;COMITE EXECUTIVO CONSORCIO SAO FRANCISCO;PDDE EQUIDADE;Campo 2019;8120;3480;11600;08/11/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC SAO RAIMUNDO;12031810;ADMINISTRAÇÃO PÚBLICA ESTADUAL;23;'27311176000110;COMITE EXECUTIVO CONSORCIO SAO FRANCISCO;PDDE EQUIDADE;Campo 2019;8120;3480;11600;08/11/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC JOSE DA CONCEICAO;12031828;ADMINISTRAÇÃO PÚBLICA ESTADUAL;17;'27311176000110;COMITE EXECUTIVO CONSORCIO SAO FRANCISCO;PDDE EQUIDADE;Campo 2019;8120;3480;11600;08/11/2021
2021;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC ELZIRA ANGELICA DO NASCIMENTO;12031852;ADMINISTRAÇÃO PÚBLICA ESTADUAL;183;'28684020000148;COMITE EXECUTIVO ELZIRA ANGELICA DO NASCIMENTO;PDDE EQUIDADE;Campo 2019;9100;3900;13000;25/05/2021
2021;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC ELZIRA ANGELICA DO NASCIMENTO;12031852;ADMINISTRAÇÃO PÚBLICA ESTADUAL;183;'28684020000148;COMITE EXECUTIVO ELZIRA ANGELICA DO NASCIMENTO;PDDE EQUIDADE;Campo 2019.Parcela Complementar;980;420;1400;24/11/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF RAIMUNDA SILVA PARA;12032166;ADMINISTRAÇÃO PÚBLICA ESTADUAL;363;'24913520000153;COMITE EXECUTIVO RAIMUNDA SILVA PARA;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;26/05/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC OSCAR PONCIANO;12032247;ADMINISTRAÇÃO PÚBLICA ESTADUAL;152;'30948664000148;COMITE EXECUTIVO OSCAR PONCIANO;PDDE EQUIDADE;Campo 2019;10500;4500;15000;21/05/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC OSCAR PONCIANO;12032247;ADMINISTRAÇÃO PÚBLICA ESTADUAL;152;'30948664000148;COMITE EXECUTIVO OSCAR PONCIANO;PDDE EQUIDADE;Campo 2019.Parcela Complementar;2380;1020;3400;24/11/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC TESCON DA SILVA MELO;12032310;ADMINISTRAÇÃO PÚBLICA ESTADUAL;171;'26240148000197;COMITE EXECUTIVO TESCON DA SILVA MELO;PDDE EQUIDADE;Campo 2019;9100;3900;13000;24/06/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC FREI HEITOR MARIA TURRINI;12032468;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1385;'27174723000163;COMITE EXECUTIVO FREI HEITOR MARIA TURRINI;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESCOLA MUNICIPAL DE ENSINO BASICO ALFREDO SALES;12032492;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;256;'24537469000122;CONSELHO ESCOLAR ALFREDO SALES;PDDE EQUIDADE;Campo 2019;10500;4500;15000;11/05/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC FREI ANDRE MARIA FICARELLI;12032808;ADMINISTRAÇÃO PÚBLICA ESTADUAL;733;'26255097000177;COMITE EXECUTIVO FREI ANDRE MARIA FICARELLI;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;BRASILEIA;1200104;'04508933000145;ESC FRANCISCO GERMANO DA SILVA;12032905;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;153;'30477711000112;CONSELHO ESCOLAR FRANCISCO GERMANO DA SILVA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;13/10/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC COLEGIO MILITAR DOM PEDRO II;12033367;ADMINISTRAÇÃO PÚBLICA ESTADUAL;834;'33360393000101;COMITE EXECUTIVO DOM PEDRO II;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC MARIA FIRMINO CHAVES;12033421;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1016;'34957789000195;COMITE EXECUTIVO MARIA FIRMINO CHAVES;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;COLEGIO MILITAR ESTADUAL DOM PEDRO II - CZS;12033537;ADMINISTRAÇÃO PÚBLICA ESTADUAL;673;'36726372000147;COMITE EXECUTIVO DOM PEDRO II - CZS;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF CRISTINA MAIA;12033553;ADMINISTRAÇÃO PÚBLICA ESTADUAL;491;'35031023000148;COMITE EXECUTIVO CRISTINA MAIA;PDDE EQUIDADE;Sala de Recursos 2021;6400;25600;32000;23/09/2021
2021;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC CIVICO MILITAR ALDACI SIMOES DA COSTA;12033790;ADMINISTRAÇÃO PÚBLICA ESTADUAL;699;'37948609000105;COMITE EXECUTIVO ALDACI SIMOES - SENADOR GUIOMARD;PDDE EQUIDADE;Sala de Recursos 2021;6400;25600;32000;23/09/2021
2021;NORTE;AC;SENA MADUREIRA;1200500;'04513362000137;ESC FRANCISCA MONTEIRO;12043249;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;124;'34378929000170;CONSELHO ESCOLAR DA ESCOLA RURAL FRANCISCA MONTEIRO;PDDE EQUIDADE;Agua 2020;22400;5600;28000;11/05/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF PEDRO MARTINELLO;12044636;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1083;'12117459000159;COMITE EXECUTIVO PEDRO MARTINELLO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROFESSOR JOSUE FERNANDES;12050229;ADMINISTRAÇÃO PÚBLICA ESTADUAL;367;'10946810000199;COMITE EXECUTIVO PROFESSOR JOSUE FERNANDES;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF CLICIA GADELHA;12052221;ADMINISTRAÇÃO PÚBLICA ESTADUAL;726;'12403113000117;COMITE EXECUTIVO CLICIA GADELHA;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC UNIVERSO INFANTIL;12057223;ADMINISTRAÇÃO PÚBLICA ESTADUAL;175;'10330836000108;COMITE EXECUTIVO UNIVERSO INFANTIL;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC PROF TEREZINHA MIGUEIS;12091251;ADMINISTRAÇÃO PÚBLICA ESTADUAL;761;'12506819000104;COMITE EXECUTIVO PROFESSORA TEREZINHA MIGUEIS;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;21/07/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC INDIGENA TAMAKAYA;12097225;ADMINISTRAÇÃO PÚBLICA ESTADUAL;216;'14298443000115;COMITE EXECUTIVO TAMAKAYA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;15/04/2021
2021;NORTE;AC;BUJARI;1200138;'04033254000167;ESC PARAISO;12103225;ADMINISTRAÇÃO PÚBLICA ESTADUAL;44;'12012904000116;COMITE EXECUTIVO CONSORCIO LUZ DIVINA;PDDE EQUIDADE;Acessibilidade 2019;7968;1992;9960;24/06/2021
2021;NORTE;AC;BUJARI;1200138;'04033254000167;ESC PARAISO;12103225;ADMINISTRAÇÃO PÚBLICA ESTADUAL;44;'12012904000116;COMITE EXECUTIVO CONSORCIO LUZ DIVINA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;15/12/2021
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC AUGUSTO SEVERO;12000280;ADMINISTRAÇÃO PÚBLICA ESTADUAL;174;'01227724000135;COMITE EXECUTIVO AUGUSTO SEVERO;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC DION THAUMATURGO;12000469;ADMINISTRAÇÃO PÚBLICA ESTADUAL;52;'03891804000116;COMITE EXECUTIVO DION THAUMATURGO;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC OLAVO BILAC;12001139;ADMINISTRAÇÃO PÚBLICA ESTADUAL;311;'03219704000148;COMITE EXECUTIVO OLAVO BILAC;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC PADRE CRISTOVAO FREIRE ARNAUD;12001171;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;303;'02981367000169;CONSELHO ESCOLAR PADRE CRISTOVAO FREIRE ARNAUD;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;13/04/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PADRE DAMIAO;12001180;ADMINISTRAÇÃO PÚBLICA ESTADUAL;452;'01216710000116;COMITE EXECUTIVO PADRE DAMIAO;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC RAINHA DA FLORESTA;12001317;ADMINISTRAÇÃO PÚBLICA ESTADUAL;236;'02919161000109;COMITE EXECUTIVO RAINHA DA FLORESTA;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC JOAO BUSSONS;12001341;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;351;'03003638000174;CONSELHO ESCOLAR RENATO BRAGA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;13/04/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC VISCONDE DO RIO BRANCO;12001627;ADMINISTRAÇÃO PÚBLICA ESTADUAL;157;'02861584000115;COMITE EXECUTIVO VISCONDE DO RIO BRANCO;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC JARDIM DE INFANCIA SAO FRANCISCO;12001759;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;224;'02659201000120;CONSELHO ESCOLAR JARDIM DE INFANCIA SAO FRANCISCO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;15/06/2022
2022;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC INDIGENA IXUBAY RABUI PUYANAWA;12001821;ADMINISTRAÇÃO PÚBLICA ESTADUAL;250;'03140220000109;COMITE EXECUTIVO IXUBAY RABUI PUYANAWA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;PORTO WALTER;1200393;'63603625000168;ESC ADOZINDA DO VALE VIEIRA;12002984;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;102;'03507611000119;CONSELHO ESCOLAR ADOZINDA DO VALE VIEIRA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;08/12/2022
2022;NORTE;AC;PORTO WALTER;1200393;'63603625000168;ESC OTONIEL DE SOUZA;12003417;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;119;'11216886000121;CONSELHO ESCOLAR OTONIEL DE SOUZA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;28/03/2022
2022;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC NUNES CORREIA;12003867;ADMINISTRAÇÃO PÚBLICA ESTADUAL;226;'05896859000144;COMITE EXECUTIVO NUNES CORREIA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC JOAO RIBEIRO;12005894;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1020;'01223446000148;COMITE EXECUTIVO JOAO RIBEIRO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC TUPANIR GAUDENCIO DA COSTA;12006190;ADMINISTRAÇÃO PÚBLICA ESTADUAL;481;'01223309000103;COMITE EXCUTIVO TUPANIR GAUDENCIO DA COSTA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC ANJO DA GUARDA;12007382;ADMINISTRAÇÃO PÚBLICA ESTADUAL;59;'14200014000163;COMITE EXECUTIVO CONSORCIO ANJO DA GUARDA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;09/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC FRANCISCO LUIZ PINHEIRO;12007803;ADMINISTRAÇÃO PÚBLICA ESTADUAL;33;'14199955000124;COMITE EXECUTIVO CONSORCIO LEONILIA VITORIANO DE AZEVEDO;PDDE EQUIDADE;Agua 2019;20000;5000;25000;15/12/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC FRANCISCO LUIZ PINHEIRO;12007803;ADMINISTRAÇÃO PÚBLICA ESTADUAL;33;'14199955000124;COMITE EXECUTIVO CONSORCIO LEONILIA VITORIANO DE AZEVEDO;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC FRANCISCO LUIZ PINHEIRO;12007803;ADMINISTRAÇÃO PÚBLICA ESTADUAL;33;'14199955000124;COMITE EXECUTIVO CONSORCIO LEONILIA VITORIANO DE AZEVEDO;PDDE EQUIDADE;Campo 2019;8120;3480;11600;15/12/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC HERMINIO PESSOA;12007846;ADMINISTRAÇÃO PÚBLICA ESTADUAL;22;'08929607000162;COMITE EXECUTIVO HERMINIO PESSOA;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC JOSE DA COSTA SOBRINHO;12007994;ADMINISTRAÇÃO PÚBLICA ESTADUAL;32;'08958393000152;COMITE EXECUTIVO JOSE DA COSTA SOBRINHO;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC LEONILIA VITORIANO DE AZEVEDO;12008060;ADMINISTRAÇÃO PÚBLICA ESTADUAL;49;'14199955000124;COMITE EXECUTIVO CONSORCIO LEONILIA VITORIANO DE AZEVEDO;PDDE EQUIDADE;Campo 2019;9100;3900;13000;15/12/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC LIBERDADE I;12008079;ADMINISTRAÇÃO PÚBLICA ESTADUAL;27;'07514132000180;COMITE EXECUTIVO LIBERDADE I;PDDE EQUIDADE;Campo 2019;8120;3480;11600;19/12/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC MURUMBA;12008133;ADMINISTRAÇÃO PÚBLICA ESTADUAL;23;'14705637000198;COMITE EXECUTIVO CONSORCIO MURUMBA;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC NOVA OLINDA;12008214;ADMINISTRAÇÃO PÚBLICA ESTADUAL;21;'11815101000137;COMITE EXECUTIVO CONSORCIO NOVA OLINDA;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC RECIFE II;12008435;ADMINISTRAÇÃO PÚBLICA ESTADUAL;49;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;PDDE EQUIDADE;Agua 2019;22400;5600;28000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC RECIFE II;12008435;ADMINISTRAÇÃO PÚBLICA ESTADUAL;49;'11887286000195;COMITE EXECUTIVO CONSORCIO RECIFE;PDDE EQUIDADE;Agua 2019;22400;5600;28000;15/12/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC SANTA ANA;12008486;ADMINISTRAÇÃO PÚBLICA ESTADUAL;9;'11957996000144;COMITE EXECUTIVO CONSORCIO SANTA ANA;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC SAO SEBASTIAO;12008680;ADMINISTRAÇÃO PÚBLICA ESTADUAL;14;'14668855000108;COMITE EXECUTIVO CONSORCIO SAO SEBASTIAO;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;SENA MADUREIRA;1200500;'04033254000167;ESC TIRADENTES;12008885;ADMINISTRAÇÃO PÚBLICA ESTADUAL;39;'14705637000198;COMITE EXECUTIVO CONSORCIO MURUMBA;PDDE EQUIDADE;Agua 2019;20000;5000;25000;23/11/2022
2022;NORTE;AC;BUJARI;1200138;'04033254000167;ESC MANOEL CEZARIO DE FARIAS;12009482;ADMINISTRAÇÃO PÚBLICA ESTADUAL;60;'19741046000190;COMITE EXECUTIVO MANOEL CEZARIO DE FARIAS;PDDE EQUIDADE;Campo 2019;9100;3900;13000;15/12/2022
2022;NORTE;AC;BUJARI;1200138;'04033254000167;ESC PEDRO GOMES DE LIMA;12009555;ADMINISTRAÇÃO PÚBLICA ESTADUAL;295;'20112337000106;COMITE EXECUTIVO CONSORCIO SAO PEDRO;PDDE EQUIDADE;Agua 2020;25600;6400;32000;09/11/2022
2022;NORTE;AC;BUJARI;1200138;'04033254000167;ESC PEDRO GOMES DE LIMA;12009555;ADMINISTRAÇÃO PÚBLICA ESTADUAL;295;'20112337000106;COMITE EXECUTIVO CONSORCIO SAO PEDRO;PDDE EQUIDADE;Campo 2019;10500;4500;15000;08/06/2022
2022;NORTE;AC;BUJARI;1200138;'04033254000167;ESC NOSSA SENHORA DA ESPERANCA;12009687;ADMINISTRAÇÃO PÚBLICA ESTADUAL;113;'12013248000176;COMITE EXECUTIVO CONSORCIO ARCO-IRIS;PDDE EQUIDADE;Campo 2019;9100;3900;13000;08/06/2022
2022;NORTE;AC;SENADOR GUIOMARD;1200450;'04033254000167;ESC BOM DESTINO;12009997;ADMINISTRAÇÃO PÚBLICA ESTADUAL;239;'09047558000105;COMITE EXECUTIVO BOM DESTINO;PDDE EQUIDADE;Sala de Recursos 2022;6400;25600;32000;20/04/2022
2022;NORTE;AC;PLACIDO DE CASTRO;1200385;'04076733000160;ESC ELIAS MANSOUR SIMAO;12010154;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;266;'01933691000149;CONSELHO ESCOLAR ELIAS MANSOUR SIMAO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;13/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC ISMAEL GOMES DE CARVALHO;12011681;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;593;'00670666000157;CONSELHO ESCOLAR UEX ISMAEL GOMES DE CARVALHO;PDDE EQUIDADE;Sala de Recursos 2022;6400;25600;32000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC IRMA MARIA GABRIELA SOARES;12011851;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;172;'00670671000160;CONSELHO ESCOLARUEX IRMA MARIA GABRIELA SOARES;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC ALVARO VIEIRA DA ROCHA;12012009;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;373;'00670662000179;CONSELHO ESCOLARUNIDADE EXECUTORA ALVARO VIEIRA DA ROCHA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC MARIA CHALUB LEITE;12012025;ADMINISTRAÇÃO PÚBLICA ESTADUAL;400;'01187513000116;COMITE EXECUTIVO MARIA CHALUB LEITE;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC MONTEIRO LOBATO;12012173;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;307;'04122624000132;CONSELHO ESCOLARUNIDADE EXECUTORA MONTEIRO LOBATO;PDDE EQUIDADE;Sala de Recursos 2020;4000;16000;20000;15/12/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC DOM GIOCONDO MARIA GROTTI;12012254;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;241;'00670668000146;CONSELHO ESCOLARUNIDADE EXECUTORA DOM GIOCONDO MARIA GROTTI;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC DR FLAVIANO FLAVIO BATISTA;12012319;ADMINISTRAÇÃO PÚBLICA ESTADUAL;226;'01219274000139;COMITE EXECUTIVO FLAVIANO FLAVIO BATISTA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;09/06/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC MENINO JESUS;12012572;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;401;'03001600000162;CONSELHO ESCOLARUNIDADE EXECUTORA MENINO JESUS;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC INSTITUTO DE EDUCACAO LOURENCO FILHO;12012580;ADMINISTRAÇÃO PÚBLICA ESTADUAL;420;'03060065000110;COMITE EXECUTIVO INSTITUTO DE EDUCACAO LOURENCO FILHO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESCJORGE KALUME;12012718;ADMINISTRAÇÃO PÚBLICA ESTADUAL;164;'01197550000105;COMITE EXECUTIVO JORGE KALUME;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04033254000167;ESC MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;12012874;ADMINISTRAÇÃO PÚBLICA ESTADUAL;357;'01191005000101;COMITE EXECUTIVO MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;20/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC DR JOSE CARVALHO;12013005;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;309;'06283106000126;CONSELHO ESCOLARUNIDADE EXECUTORA DR JOSE CARVALHO;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;09/06/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC LUIZA CARNEIRO DANTAS;12013021;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;359;'00670659000155;CONSELHO ESCOLAR UNIDADE EXECUTORA LUIZA CARNEIRO DANTAS;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;26/04/2022
2022;NORTE;AC;RIO BRANCO;1200401;'04034583000122;ESC JOSE POTYGUARA;12013048;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;332;'00670672000104;CONSELHO ESCOLARUNIDADE EXECUTORA JOSE POTYGUARA;PDDE EQUIDADE;Sala de Recursos 2022;4000;16000;20000;11/11/2022
